HCPCS,LongDesc,SimCode,Sim_LongDesc
0405T,"Oversight of the care of an extracorporeal liver assist system patient requiring review of status, review of laboratories and other studies, and revision of orders and liver assist care plan (as appropriate), within a calendar month, 30 minutes or more of non-face-to-face time",99378,"Supervision of a hospice patient (patient not present) requiring complex and multidisciplinary care modalities involving regular development and/or revision of care plans by that individual, review of subsequent reports of patient status, review of related laboratory and other studies, communication (including telephone calls) for purposes of assessment or care decisions with health care professional(s), family member(s), surrogate decision maker(s) (eg, legal guardian) and/or key caregiver(s) involved in patient's care, integration of new information into the medical treatment plan and/or adjustment of medical therapy, within a calendar month; 30 minutes or more"
0403T,"Preventive behavior change, intensive program of prevention of diabetes using a standardized diabetes prevention program curriculum, provided to individuals in a group setting, minimum 60 minutes, per day",99411,Preventive medicine counseling and/or risk factor reduction intervention(s) provided to individuals in a group setting (separate procedure); approximately 30 minutes
0405T,"Oversight of the care of an extracorporeal liver assist system patient requiring review of status, review of laboratories and other studies, and revision of orders and liver assist care plan (as appropriate), within a calendar month, 30 minutes or more of non-face-to-face time",99487,"Complex chronic care management services, with the following required elements: multiple (two or more) chronic conditions expected to last at least 12 months, or until the death of the patient, chronic conditions place the patient at significant risk of death, acute exacerbation/decompensation, or functional decline, establishment or substantial revision of a comprehensive care plan, moderate or high complexity medical decision making; 60 minutes of clinical staff time directed by a physician or other qualified health care professional, per calendar month."
0405T,"Oversight of the care of an extracorporeal liver assist system patient requiring review of status, review of laboratories and other studies, and revision of orders and liver assist care plan (as appropriate), within a calendar month, 30 minutes or more of non-face-to-face time",99490,"Chronic care management services, at least 20 minutes of clinical staff time directed by a physician or other qualified health care professional, per calendar month, with the following required elements: multiple (two or more) chronic conditions expected to last at least 12 months, or until the death of the patient; chronic conditions place the patient at significant risk of death, acute exacerbation/decompensation, or functional decline; comprehensive care plan established, implemented, revised, or monitored."
0398T,"Magnetic resonance image guided high intensity focused ultrasound (MRgFUS), stereotactic ablation lesion, intracranial for movement disorder including stereotactic navigation and frame placement when performed",C9734,"FOCUSED ULTRASOUND ABLATION/THERAPEUTIC INTERVENTION, OTHER THAN UTERINE LEIOMYOMATA, WITH MAGNETIC RESONANCE (MR) GUIDANCE"
0422T,"Tactile breast imaging by computer-aided tactile sensors, unilateral or bilateral",G0101,CERVICAL OR VAGINAL CANCER SCREENING; PELVIC AND CLINICAL BREAST EXAMINATION
69209,"Removal impacted cerumen using irrigation/lavage, unilateral",G0268,REMOVAL OF IMPACTED CERUMEN (ONE OR BOTH EARS) BY PHYSICIAN ON SAME DATE OF SERVICE AS AUDIOLOGIC FUNCTION TESTING
81528,"Oncology (colorectal) screening, quantitative real-time target and signal amplification of 10 DNA markers (KRAS mutations, promoter methylation of NDRG4 and BMP3) and fecal hemoglobin, utilizing stool, algorithm reported as a positive or negative result",G0464,"COLORECTAL CANCER SCREENING; STOOL-BASED DNA AND FECAL OCCULT HEMOGLOBIN (E.G., KRAS, NDRG4 AND BMP3)"
0403T,"Preventive behavior change, intensive program of prevention of diabetes using a standardized diabetes prevention program curriculum, provided to individuals in a group setting, minimum 60 minutes, per day",H0025,"BEHAVIORAL HEALTH PREVENTION EDUCATION SERVICE (DELIVERY OF SERVICES WITH TARGET POPULATION TO AFFECT KNOWLEDGE, ATTITUDE AND/OR BEHAVIOR)"
0406T,"Nasal endoscopy, surgical, ethmoid sinus, placement of drug eluting implant",S1090,"MOMETASONE FUROATE SINUS IMPLANT, 370 MICROGRAMS"
0407T,"Nasal endoscopy, surgical, ethmoid sinus, placement of drug eluting implant; with biopsy, polypectomy or debridement",S1090,"MOMETASONE FUROATE SINUS IMPLANT, 370 MICROGRAMS"
81535,"Oncology (gynecologic), live tumor cell culture and chemotherapeutic response by DAPI stain and morphology, predictive algorithm reported as a drug response score; first single drug or drug combination",S3722,"DOSE OPTIMIZATION BY AREA UNDER THE CURVE (AUC) ANALYSIS, FOR INFUSIONAL 5-FLUOROURACIL"
81536,"Oncology (gynecologic), live tumor cell culture and chemotherapeutic response by DAPI stain and morphology, predictive algorithm reported as a drug response score; each additional single drug or drug combination (List separately in addition to code for primary procedure)",S3722,"DOSE OPTIMIZATION BY AREA UNDER THE CURVE (AUC) ANALYSIS, FOR INFUSIONAL 5-FLUOROURACIL"
81528,"Oncology (colorectal) screening, quantitative real-time target and signal amplification of 10 DNA markers (KRAS mutations, promoter methylation of NDRG4 and BMP3) and fecal hemoglobin, utilizing stool, algorithm reported as a positive or negative result",S3890,"DNA ANALYSIS, FECAL, FOR COLORECTAL CANCER SCREENING"
C9461,"CHOLINE C 11, DIAGNOSTIC, PER STUDY DOSE",A9552,"FLUORODEOXYGLUCOSE F-18 FDG, DIAGNOSTIC, PER STUDY DOSE, UP TO 45 MILLICURIES"
C9470,"INJECTION, ARIPIPRAZOLE LAUROXIL, 1 MG",J0400,"INJECTION, ARIPIPRAZOLE, INTRAMUSCULAR, 0.25 MG"
C9470,"INJECTION, ARIPIPRAZOLE LAUROXIL, 1 MG",J0401,"INJECTION, ARIPIPRAZOLE, EXTENDED RELEASE, 1 MG"
C9473,"INJECTION, MEPOLIZUMAB, 1 MG",J2357,"INJECTION, OMALIZUMAB, 5 MG"
C9470,"INJECTION, ARIPIPRAZOLE LAUROXIL, 1 MG",J2358,"INJECTION, OLANZAPINE, LONG-ACTING, 1 MG"
C9470,"INJECTION, ARIPIPRAZOLE LAUROXIL, 1 MG",J2794,"INJECTION, RISPERIDONE, LONG ACTING, 0.5 MG"
C9472,"INJECTION, TALIMOGENE LAHERPAREPVEC, 1 MILLION PLAQUE FORMING UNITS (PFU)",J2820,"INJECTION, SARGRAMOSTIM (GM-CSF), 50 MCG"
C9137,"INJECTION, FACTOR VIII (ANTIHEMOPHILIC FACTOR, RECOMBINANT) PEGYLATED, 1 I.U.",J7182,"INJECTION, FACTOR VIII, (ANTIHEMOPHILIC FACTOR, RECOMBINANT), (NOVOEIGHT), PER IU"
C9138,"INJECTION, FACTOR VIII (ANTIHEMOPHILIC FACTOR, RECOMBINANT) (NUWIQ), 1 I.U.",J7182,"INJECTION, FACTOR VIII, (ANTIHEMOPHILIC FACTOR, RECOMBINANT), (NOVOEIGHT), PER IU"
C9137,"INJECTION, FACTOR VIII (ANTIHEMOPHILIC FACTOR, RECOMBINANT) PEGYLATED, 1 I.U.",J7185,"INJECTION, FACTOR VIII (ANTIHEMOPHILIC FACTOR, RECOMBINANT) (XYNTHA), PER I.U."
C9138,"INJECTION, FACTOR VIII (ANTIHEMOPHILIC FACTOR, RECOMBINANT) (NUWIQ), 1 I.U.",J7185,"INJECTION, FACTOR VIII (ANTIHEMOPHILIC FACTOR, RECOMBINANT) (XYNTHA), PER I.U."
C9137,"INJECTION, FACTOR VIII (ANTIHEMOPHILIC FACTOR, RECOMBINANT) PEGYLATED, 1 I.U.",J7205,"INJECTION, FACTOR VIII FC FUSION PROTEIN (RECOMBINANT), PER IU"
C9138,"INJECTION, FACTOR VIII (ANTIHEMOPHILIC FACTOR, RECOMBINANT) (NUWIQ), 1 I.U.",J7205,"INJECTION, FACTOR VIII FC FUSION PROTEIN (RECOMBINANT), PER IU"
C9471,"HYALURONAN OR DERIVATIVE, HYMOVIS, FOR INTRA-ARTICULAR INJECTION, 1 MG",J7323,"HYALURONAN OR DERIVATIVE, EUFLEXXA, FOR INTRA-ARTICULAR INJECTION, PER DOSE"
C9471,"HYALURONAN OR DERIVATIVE, HYMOVIS, FOR INTRA-ARTICULAR INJECTION, 1 MG",J7324,"HYALURONAN OR DERIVATIVE, ORTHOVISC, FOR INTRA-ARTICULAR INJECTION, PER DOSE"
C9471,"HYALURONAN OR DERIVATIVE, HYMOVIS, FOR INTRA-ARTICULAR INJECTION, 1 MG",J7327,"HYALURONAN OR DERIVATIVE, MONOVISC, FOR INTRA-ARTICULAR INJECTION, PER DOSE"
C9471,"HYALURONAN OR DERIVATIVE, HYMOVIS, FOR INTRA-ARTICULAR INJECTION, 1 MG",J7328,"HYALURONAN OR DERIVATIVE, GELSYN-3, FOR INTRA-ARTICULAR INJECTION, 0.1 MG"
C9475,"INJECTION, NECITUMUMAB, 1 MG",J9035,"INJECTION, BEVACIZUMAB, 10 MG"
C9475,"INJECTION, NECITUMUMAB, 1 MG",J9055,"INJECTION, CETUXIMAB, 10 MG"
C9474,"INJECTION, IRINOTECAN LIPOSOME, 1 MG",J9206,"INJECTION, IRINOTECAN, 20 MG"
C9475,"INJECTION, NECITUMUMAB, 1 MG",J9303,"INJECTION, PANITUMUMAB, 10 MG"
C9471,"HYALURONAN OR DERIVATIVE, HYMOVIS, FOR INTRA-ARTICULAR INJECTION, 1 MG",Q9980,"HYALURONAN OR DERIVATIVE, GENVISC 850, FOR INTRA-ARTICULAR INJECTION, 1 MG"
S3854,GENE EXPRESSION PROFILING PANEL FOR USE IN THE MANAGEMENT OF BREAST CANCER TREATMENT,0008M,"Oncology (breast), mRNA analysis of 58 genes using hybrid capture, on formalin-fixed paraffin-embedded (FFPE) tissue, prognostic algorithm reported as a risk score"
0444T,"Initial placement of a drug-eluting ocular insert under one or more eyelids, including fitting, training, and insertion, unilateral or bilateral",0356T,"Insertion of drug-eluting implant (including punctal dilation and implant removal when performed) into lacrimal canaliculus, each"
0445T,"Subsequent placement of a drug-eluting ocular insert under one or more eyelids, including re-training, and removal of existing insert, unilateral or bilateral",0356T,"Insertion of drug-eluting implant (including punctal dilation and implant removal when performed) into lacrimal canaliculus, each"
0437T,"Implantation of non-biologic or synthetic implant (eg, polypropylene) for fascial reinforcement of the abdominal wall (List separately in addition to code for primary procedure)",15777,"Implantation of biologic implant (eg, acellular dermal matrix) for soft tissue reinforcement (ie, breast, trunk) (List separately in addition to code for primary procedure)"
